OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,TREATMENT_ID,TREATMENT_NAME,TREATMENT_TYPE,START_DATE,END_DATE,TREATED_AC,GIS_ACRES,RX_CONSUM,PRE_CON_CLASS,POST_CON_CLASS,Shape_Length,Shape_Area
"157","2017",CA,USF,MDF,6130028000 LMU 6462,Calfire MDF BENCH RX 4 UNIT 2,"3",2017/05/22 00:00:00,2017/05/22 00:00:00,296,291.656860351562,,,,4627.94729977733,1180293.37993127
"158","2017",CA,USF,MDF,6130029000 LMU 6460,Calfire name MDF BENCH RX 3 UNIT 5,"3",2017/05/22 00:00:00,2017/05/22 00:00:00,406,413.186065673828,,,,5372.19407828893,1672101.92765096
"159","2017",CA,USF,MDF,6130055000 LMU 6466,CALFIRE name MDF BENCH RX 2 UNIT 3,"3",2017/05/22 00:00:00,2017/05/22 00:00:00,500,506.306823730469,,,,6006.77187554312,2048944.43895222
"160","2017",CA,USF,MDF,"6130065000",,"3",2017/05/22 00:00:00,2017/05/22 00:00:00,190,190.236602783203,,,,4082.34589970557,769860.461504041
"161","2017",CA,USF,MDF,6130069000 calfire 6544,calfire name MDF BENCH RX 5 UNIT 17,"3",2017/05/22 00:00:00,2017/05/22 00:00:00,123,127.543045043945,,,,3148.1801396908,516150.317515209
"162","2017",CA,USF,MDF,6130084000 calfire 6543,calfire name MDF BENCH RX 7 UNIT 15,"3",2017/05/22 00:00:00,2017/05/22 00:00:00,455,455.212280273438,,,,7981.95170052415,1842180.83075558
"163","2017",CA,USF,MDF,"6210006000",problem,"11",2017/01/23 00:00:00,2017/01/23 00:00:00,22,21.8967170715332,,,,14620.7446610419,88646.6727127808
"164","2017",CA,USF,MDF,"6400007000",,"11",2017/01/23 00:00:00,2017/01/23 00:00:00,19,19.2616863250732,,,,1888.69361417513,77948.8725466515
"165","2017",CA,USF,MDF,"6420006000",,"11",2017/01/23 00:00:00,2017/01/23 00:00:00,31,31.3439598083496,,,,2223.10233279965,126844.634705262
"166","2017",CA,USF,MDF,"6420007000",,"11",2017/01/23 00:00:00,2017/01/23 00:00:00,102,102.345642089844,,,,6010.58042548902,414178.12949967
"167","2017",CA,USF,SRF,FTBIGFLAT1,,"3",2017/05/17 00:00:00,2017/05/17 00:00:00,21,21.4838600158691,,,,1811.44894244875,86942.0957123958
"168","2017",CA,USF,SRF,FTRASOR008,2016 RAS Understory Burn,"3",2017/06/07 00:00:00,2017/06/07 00:00:00,2,1.92837285995483,,,,577.874129367055,7803.84824546639
"169","2017",CA,USF,SRF,FTRASOR009,,"3",2017/06/21 00:00:00,2017/06/21 00:00:00,21,20.6401424407959,,,,1668.21142425461,83527.6562456653
"170","2017",CA,USF,SRF,FTRASOR010,2017 RAS Understory Burn,"3",2017/06/07 00:00:00,2017/06/07 00:00:00,10,9.57951259613037,,,,1189.43911729922,38766.9114679825
"171","2017",CA,USF,SRF,FTRASOR06A,2016 RAS Understory Burn,"3",2017/10/04 00:00:00,2017/10/04 00:00:00,30,30.3978786468506,,,,1613.28268756722,123015.850562411
"172","2017",CA,USF,SRF,FTRASLT003,,"3",2017/06/01 00:00:00,2017/06/01 00:00:00,15,14.6256685256958,,,,1237.14045090597,59187.7592116013
"173","2017",CA,USF,PNF,"1160112000",,"3",2017/06/15 00:00:00,2017/06/15 00:00:00,65.2,65.1610565185547,,,,2369.22614781466,263697.446730664
"174","2017",CA,USF,PNF,"1190095000",,"3",2017/11/03 00:00:00,2017/11/03 00:00:00,132.4,132.368148803711,,,,4119.15753914104,535674.756403319
"175","2017",CA,USF,PNF,"1190096000",,"3",2017/11/03 00:00:00,2017/11/03 00:00:00,246.8,246.714752197266,,,,9316.37820045419,998419.757207641
"176","2017",CA,USF,PNF,"1210045000",,"3",2017/06/13 00:00:00,2017/06/13 00:00:00,214.4,214.380157470703,,,,4507.83726613502,867570.806377679
"177","2017",CA,USF,PNF,"2210005000",,"3",2017/06/07 00:00:00,2017/06/07 00:00:00,130.8,130.828506469727,,,,4601.94204510364,529446.612066225
"178","2017",CA,USF,PNF,"2210202000",,"3",2017/06/02 00:00:00,2017/06/02 00:00:00,151.3,151.259078979492,,,,3304.76287425707,612127.426846939
"179","2017",CA,USF,PNF,"6020083000",,"3",2017/05/20 00:00:00,2017/05/20 00:00:00,56.7,56.6969566345215,,,,2318.23645866726,229444.447836989
"180","2017",CA,USF,PNF,"6020084000",,"3",2017/05/20 00:00:00,2017/05/20 00:00:00,90.3,90.2988891601562,,,,2929.93074605437,365426.629598343
"181","2017",CA,USF,PNF,"6060077000",,"3",2017/05/25 00:00:00,2017/05/25 00:00:00,148.6,148.629745483398,,,,6831.60504243962,601483.319246489
"182","2017",CA,USF,PNF,"6110144000",,"3",2017/04/05 00:00:00,2017/04/05 00:00:00,52,51.9374237060547,,,,2158.96774441152,210183.295565941
"183","2017",CA,USF,PNF,"6180003000",,"3",2017/05/15 00:00:00,2017/05/15 00:00:00,98.4,98.3585205078125,,,,3337.3327792113,398042.807250951
"184","2017",CA,USF,PNF,"3010068000",,"3",2017/03/15 00:00:00,2017/03/15 00:00:00,105.2,105.234420776367,,,,5075.56927024299,425868.599139382
"185","2017",CA,USF,PNF,"3010069000",,"3",2017/03/14 00:00:00,2017/03/14 00:00:00,120.1,120.072036743164,,,,5136.72512824355,485912.008811881
"186","2017",CA,USF,PNF,"3230269113",,"3",2017/11/01 00:00:00,2017/11/01 00:00:00,27,26.8647956848145,,,,1587.52835265272,108717.973222089
"187","2017",CA,USF,PNF,"3230270112",,"3",2017/11/01 00:00:00,2017/11/01 00:00:00,21.2,21.2192764282227,,,,1511.98298728252,85871.3623876351
"188","2017",CA,USF,PNF,"3430011000",,"3",2017/03/13 00:00:00,2017/03/13 00:00:00,53.9,53.951473236084,,,,2777.3964305448,218333.881845037
"189","2017",CA,USF,BDF,461354F000,,"3",2017/04/21 00:00:00,2017/04/21 00:00:00,21,21.6640777587891,,,,1730.76140182354,87671.2188095273
"190","2017",CA,USF,SQF,"2091602000",,"3",2017/05/28 00:00:00,2017/05/28 00:00:00,134,134.087997436523,,,,5407.339238087,542634.87260005
"191","2017",CA,USF,SQF,"2109001000",,"11",2017/05/26 00:00:00,2017/05/26 00:00:00,100,724.116882324219,,,,45679.8824293864,2930395.55384985
"192","2017",CA,USF,SQF,"2109002000",,"3",2017/05/26 00:00:00,2017/05/26 00:00:00,139,139.323348999023,,,,3713.05315524682,563819.307212197
"193","2017",CA,USF,SQF,"6280001000",,"11",2017/02/16 00:00:00,2017/02/16 00:00:00,4,12.1068592071533,,,,984.414910466658,48994.7202539362
"194","2017",CA,USF,SHF,"2700304000",,"3",2017/11/01 00:00:00,2017/11/01 00:00:00,23,22.9019184112549,,,,1319.34360888511,92680.7785824095
"195","2017",CA,USF,SHF,"2700404000",,"3",2017/11/02 00:00:00,2017/11/02 00:00:00,6,5.49111175537109,,,,568.42206302021,22221.7411300438
"196","2017",CA,USF,SHF,"3503002000",,"3",2017/05/18 00:00:00,2017/05/18 00:00:00,32,32.2345085144043,,,,2078.97457593384,130448.421393475
"197","2017",CA,USF,SHF,BLURCK000F,,"3",2017/05/09 00:00:00,2017/05/09 00:00:00,19,19.5094509124756,,,,3448.65107599015,174814.053729142
"198","2017",CA,USF,SHF,GREENMTNCD,,"3",2017/04/05 00:00:00,2017/04/05 00:00:00,1401,1401.91027832031,,,,18474.9584891069,5673329.65155949
"199","2017",CA,USF,SHF,"0080022000",,"3",2017/10/15 00:00:00,2017/10/15 00:00:00,54,54.501293182373,,,,2517.831025604,220558.903951656
"200","2017",CA,USF,SNF,"4012005000",,"3",2017/06/30 00:00:00,2017/06/30 00:00:00,58.5,58.484977722168,,,,3766.15360535819,407583.590772803
"201","2017",CA,USF,SNF,"4352003000",,"3",2017/06/20 00:00:00,2017/06/20 00:00:00,112.5,132.098373413086,,,,7506.08697219055,1123360.27509043
"202","2017",CA,USF,SNF,"4352003000",,"3",2017/11/15 00:00:00,2017/11/15 00:00:00,134,153.125442504883,,,,10385.7669777884,1714647.85213881
"203","2017",CA,USF,SNF,"4352004000",,"3",2017/11/01 00:00:00,2017/11/01 00:00:00,66,66.055908203125,,,,4972.2627907853,683251.642216875
"204","2017",CA,USF,STF,121S108UB1,,"3",2017/06/04 00:00:00,2017/06/04 00:00:00,29.6,29.5964508056641,,,,2052.87452476707,119772.588017326
"205","2017",CA,USF,STF,121S108UB3,,"3",2017/05/30 00:00:00,2017/05/30 00:00:00,24.1,24.068359375,,,,2225.57404358625,97401.195703409
"206","2017",CA,USF,STF,121S108UB4,,"3",2017/05/24 00:00:00,2017/05/24 00:00:00,23.2,23.1417827606201,,,,1432.26882442557,93651.4740334131
"207","2017",CA,USF,STF,121S108UB5,,"3",2017/05/30 00:00:00,2017/05/30 00:00:00,12.4,12.3657789230347,,,,1277.533463406,50042.5296743361
"208","2017",CA,USF,STF,230RXDM108,,"3",2017/06/15 00:00:00,2017/06/15 00:00:00,96.4,96.3651504516602,,,,2991.31633858959,389975.930499821
"209","2017",CA,USF,STF,312RXHWY17,,"3",2017/05/31 00:00:00,2017/05/31 00:00:00,1.1,1.14361643791199,,,,299.525678448993,4628.0516586696
"210","2017",CA,USF,TNF,100200V025,,"3",2017/06/06 00:00:00,2017/06/06 00:00:00,30,30.1645240783691,,,,1484.52010653229,122071.494846652
"211","2017",CA,USF,TNF,10020YY030,,"3",2017/06/06 00:00:00,2017/06/06 00:00:00,19,18.9267578125,,,,1934.86591615326,76594.0139946096
"212","2017",CA,USF,TNF,10020ZZ030,,"3",2017/06/05 00:00:00,2017/06/05 00:00:00,22,22.0476531982422,,,,1580.4951016528,89223.6490023356
"213","2017",CA,USF,TNF,"5053431000",,"3",2017/05/10 00:00:00,2017/05/10 00:00:00,36.6,36.6816329956055,,,,2972.21838807145,288461.957271722
"214","2017",CA,USF,TNF,"2250125000",,"3",2017/06/05 00:00:00,2017/06/05 00:00:00,45,49.0134658813477,,,,2956.83888408425,198350.911977245
"215","2017",CA,USF,TNF,"2250126000",,"3",2017/07/05 00:00:00,2017/07/05 00:00:00,9,9.59908771514893,,,,1420.3394453875,38847.2370206704
"216","2017",CA,USF,TNF,"2250134000",,"3",2017/06/05 00:00:00,2017/06/05 00:00:00,5,5.41622400283813,,,,786.049111244491,21918.4374392871
"217","2017",CA,USF,TNF,"5100016000",,"3",2017/06/07 00:00:00,2017/06/07 00:00:00,36.8,36.7996635437012,,,,1639.30313960671,148922.953003266
"218","2017",CA,NPS,WNP,"1708",EAST BOUNDARY UNITS 3/6,"3",2017/04/04 00:00:00,2017/04/11 00:00:00,29.1117291029368,29.1117286682129,,,,1798.1284867903,117811.515178065
"219","2017",CA,NPS,RWP,1186 CALFIRE7423,EASTSIDE RX,"3",2017/09/28 00:00:00,2017/10/16 00:00:00,125.09759673275,125.097595214844,,,,3553.11381781645,506252.880497138
"220","2017",CA,NPS,YNP,"167",WAWONA PILE 2,"3",2017/11/03 00:00:00,2017/11/03 00:00:00,0.0796396673528335,0.0796396657824516,,,,64.3724437994035,322.327954196604
"221","2017",CA,NPS,RWP,1185 HUU7423,DA SECOND GROWTH,"3",2017/09/29 00:00:00,2017/11/03 00:00:00,22.2164238859396,22.216423034668,,,,1503.16114847221,89907.155443555
"222","2017",CA,NPS,KNP,"11",LEWIS CAMP RX,"3",2017/04/24 00:00:00,2017/11/02 00:00:00,40.1967372196586,40.1967353820801,,,,2904.976290535,162672.34528508
"223","2017",CA,NPS,WNP,"1709",BUCK UNIT B,"3",2017/05/04 00:00:00,2017/06/19 00:00:00,53.5709360667277,53.5709342956543,,,,2027.74378039523,216793.883775334
"224","2017",CA,NPS,WNP,"1707","EAST BOUNDARY UNIT ""0""","3",2017/04/03 00:00:00,2017/04/11 00:00:00,19.7521599267215,19.7521591186523,,,,1356.95184413079,79942.0763485779
"225","2017",CA,NPS,KNP,"24",ASH MOUNTAIN RX,"3",2017/06/07 00:00:00,2017/07/26 00:00:00,5.40290400322787,5.40290403366089,,,,1131.4425472517,21864.7890944126
"226","2017",CA,NPS,KNP,"7",CEDAR EAST RX,"3",2017/04/24 00:00:00,2017/11/28 00:00:00,430.31171777365,430.311706542969,,,,11972.603597637,1741409.74355082
"227","2017",CA,NPS,WNP,"1702",EAST BOUNDARY UNITS 1/2,"3",2017/03/13 00:00:00,2017/04/11 00:00:00,31.2560236290568,31.2560234069824,,,,1855.1322219115,126498.38659512
"228","2017",CA,NPS,KNP,"999",WILSONIA PILES RX,"3",2017/02/20 00:00:00,2017/05/10 00:00:00,31.4369457990455,31.4369449615479,,,,4347.78944687768,127220.806904742
"229","2017",CA,NPS,YNP,"8",SOUPBOWL RX SEG.3,"3",2017/06/11 00:00:00,2017/08/30 00:00:00,8.91035506311468,8.91035461425781,,,,994.93399046837,36058.8040227617
"230","2017",CA,NPS,YNP,"161",WAWONA PILE,"3",2017/10/20 00:00:00,2017/10/20 00:00:00,0.0796396324611697,0.0796396359801292,,,,64.3724257302316,322.32804523597
"231","2017",CA,NPS,RWP,1355 HUU7423,MANEZE,"3",2017/10/31 00:00:00,2017/11/13 00:00:00,192.799805648538,192.7998046875,,,,6858.8910415241,780233.661762217
"232","2017",CA,NPS,YNP,"154",MARIPOSA GROVE RX,"3",2017/11/03 00:00:00,2017/11/10 00:00:00,132.065656217258,132.065658569336,,,,4609.67083453118,534450.288871905
"233","2017",CA,NPS,WNP,"1802",COGGINS UNIT 1 RX,"3",2017/10/30 00:00:00,2017/11/20 00:00:00,164.086662498798,164.086669921875,,,,4034.48188475843,664035.123325151
"234","2017",CA,NPS,WNP,"1710",BUCK UNIT C2,"3",2017/05/26 00:00:00,2017/06/19 00:00:00,57.0923292707983,57.0923309326172,,,,2200.94501579696,231044.275673464
"235","2017",CA,NPS,KNP,"192",SEQUOIA CREEK RX,"3",2017/09/25 00:00:00,2017/11/27 00:00:00,263.610874891884,263.610870361328,,,,6142.22030474615,1066795.34978387
"236","2017",CA,NPS,WNP,"1801",BRANDY CREEK RX,"3",2017/10/24 00:00:00,2017/11/20 00:00:00,47.9834019664959,47.9834022521973,,,,3764.20690538989,194181.938282231
"237","2015",CA,CDF,BTU,"264",Hightest Training Burn,"3",2015/06/05 00:00:00,2015/06/05 00:00:00,26,120.73999786377,,,,3280.42296067487,488699.601406169
"238","2015",CA,PVT,KWC,"3623",Strouss D,"3",2015/10/02 00:00:00,2015/10/02 00:00:00,7.5,7.53000020980835,,,,777.340796719087,30493.7325601414
"239","2015",CA,CDF,LNU,"732",Hwy 29 Fuel Break - Phase 1,"10",2015/12/28 00:00:00,2015/12/28 00:00:00,1,43.1800003051758,,,,57867.9520257829,174772.380958471
"240","2015",CA,CCO,LAC,"575",Lake Palmdale RX Burn,"3",2015/01/01 00:00:00,2015/01/01 00:00:00,35,13.8900003433228,,,,2906.96517733198,56228.2945414839
"241","2015",CA,PVT,KWC,"3607",Black Bear,"3",2015/10/07 00:00:00,2015/10/07 00:00:00,10,10.039999961853,,,,977.344726780526,40647.9286784019
"242","2015",CA,PVT,KWC,"3610",Davis,"3",2015/10/06 00:00:00,2015/10/06 00:00:00,3.5,3.5,,,,600.049181628119,14173.6932416228
"243","2015",CA,PVT,KWC,"3616",Creasy 2,"3",2015/10/08 00:00:00,2015/10/08 00:00:00,0.75,0.759999990463257,,,,391.888592063228,3094.80538913822
"244","2015",CA,PVT,KWC,"3633",Rynerson,"3",2015/10/11 00:00:00,2015/10/11 00:00:00,29,29.1900005340576,,,,1429.36843898963,118158.381916801
"245","2015",CA,CDF,FKU,"376",Comstock-Hand,"10",2015/12/01 00:00:00,2015/12/31 00:00:00,10,158.589996337891,,,,10821.3824955498,641803.415812676
"246","2015",CA,CDF,FKU,"380",Comstock-Mechanical,"10",2015/02/01 00:00:00,2015/06/30 00:00:00,10,63.310001373291,,,,5800.99227547538,256226.856314738
"247","2015",CA,CDF,FKU,"381",Initial ,"14",2015/12/01 00:00:00,2015/12/31 00:00:00,10,36.2000007629395,,,,2647.23950541047,146513.573820502
"248","2015",CA,CCO,MRN,"1110",Hill Ranch,"10",2015/06/01 00:00:00,2016/02/29 00:00:00,2,7.05999994277954,,,,891.65500677512,28577.9480165752
"249","2015",CA,CCO,MRN,"1117",Burnt Ridge,"10",2014/11/01 00:00:00,2015/01/30 00:00:00,4,3.09999990463257,,,,613.848280628181,12559.6734323761
"250","2015",CA,CCO,MRN,"3684",defensible space ,"10",2015/12/17 00:00:00,2015/12/22 00:00:00,4,3.5699999332428,,,,554.674836724892,14445.8657642676
"251","2015",CA,CDF,NEU,"3581",Alta pile burning,"10",2015/12/02 00:00:00,2015/12/02 00:00:00,1,0.939999997615814,,,,283.405358738275,3799.99626318171
"252","2015",CA,PVT,KWC,"3611",Patterson (C),"3",2015/10/08 00:00:00,2015/10/09 00:00:00,14,13.6499996185303,,,,1068.86858595966,55240.6039768921
"253","2015",CA,PVT,KWC,"3609",Parker,"3",2015/10/02 00:00:00,2015/10/02 00:00:00,4.5,4.48999977111816,,,,545.510907109812,18165.2077624315
"254","2015",CA,CDF,LNU,"765",Berryessa Highlands Fuel Break,"10",2015/12/01 00:00:00,2016/01/01 00:00:00,20,15.039999961853,,,,3997.22437421587,60861.2321842206
"255","2015",CA,PVT,KWC,"3613",Sims Gulch,"3",2015/10/03 00:00:00,2015/10/04 00:00:00,64,63.8600006103516,,,,2027.79937591442,258449.454428021
"256","2015",CA,PVT,KWC,"3614",Creasy 1,"3",2015/10/08 00:00:00,2015/10/08 00:00:00,2.8,2.82999992370605,,,,458.645247758213,11464.6022877364
"257","2015",CA,PVT,KWC,"3615",Creasy 3&4,"3",2015/10/08 00:00:00,2015/10/08 00:00:00,3.2,3.24000000953674,,,,444.87538199596,13130.0078434966
"258","2015",CA,PVT,KWC,"3621",Ramsland,"3",2015/10/08 00:00:00,2015/10/08 00:00:00,5.5,5.44999980926514,,,,613.125971852302,22076.9515007596
"259","2015",CA,CDF,SHU,"3662",Big Creek VMP FStep,"10",2015/01/01 00:00:00,2015/12/01 00:00:00,15,15.2600002288818,,,,1655.6223003353,61751.9473111362
"260","2015",CA,CDF,AEU,"3741",2015 Fall Piles,"10",2015/11/01 00:00:00,2015/12/30 00:00:00,185,224.660003662109,,,,17613.3289383967,909320.451707259
"261","2015",CA,CDF,RRU,"1547",West Batchlor,"3",2015/05/25 00:00:00,2015/05/28 00:00:00,15,269.019989013672,,,,4620.21741909109,1088746.63694292
"262","2015",CA,CDF,RRU,"1548",Skinner South,"3",2015/05/18 00:00:00,2015/05/28 00:00:00,215,267.230010986328,,,,5663.88184699513,1081503.15033461
"263","2015",CA,CDF,RRU,"1564",West Burro Mesa,"3",2015/05/18 00:00:00,2015/05/21 00:00:00,83,83.25,,,,3533.73876759308,336912.85281969
"264","2015",CA,CDF,TGU,"3824",Berleman,"3",2015/05/27 00:00:00,2015/05/27 00:00:00,626.48,629.489990234375,,,,8425.26003719147,2547529.575834
"265","2015",CA,CDF,TGU,"3826",Andreini,"3",2015/05/28 00:00:00,2015/05/28 00:00:00,464,458.149993896484,,,,7772.49154783899,1854040.39133488
"266","2015",CA,CDF,RRU,"1585",ElCariso_WUI_HFT,"10",2014/06/01 00:00:00,2015/01/27 00:00:00,5,40.7099990844727,,,,2687.12581621954,164739.848838254
"267","2015",CA,CCO,SBC,"1669",Titan Defensible Space,"10",2015/03/11 00:00:00,2015/03/12 00:00:00,2,9.19999980926514,,,,2549.05892614386,37231.9664363969
"268","2015",CA,CDF,SCU,"1688",Middle Ridge Plot #3,"3",2015/11/20 00:00:00,2015/11/21 00:00:00,630,708.27001953125,,,,12092.2521269228,2866397.3672112
"269","2015",CA,CDF,SCU,"1691",Burn 1,"3",2015/11/18 00:00:00,2015/11/19 00:00:00,583,589.419982910156,,,,7014.58116958526,2385512.9766158
"270","2015",CA,CCC,SKU,"1750",Thamar Fuel Break,"10",2015/02/01 00:00:00,2015/02/28 00:00:00,10,55.0099983215332,,,,5043.71267862494,222633.519717267
"271","2015",CA,CCC,SKU,"1751",East Weed Fuel Break,"10",2015/04/01 00:00:00,2015/04/01 00:00:00,5,53.5900001525879,,,,9596.45153137324,216898.168162582
"272","2015",CA,CDF,LNU,"2342",THINING,"10",2015/01/27 00:00:00,2015/01/27 00:00:00,0.5,0.819999992847443,,,,236.711785537591,3338.02827462815
"273","2015",CA,CDF,LNU,"2410",Creekside Thinning,"10",2015/02/10 00:00:00,2015/02/10 00:00:00,1,7.98999977111816,,,,1412.48112484201,32330.4869872789
"274","2015",CA,CDF,CZU,"2603",Hollow Tree #1,"3",2015/02/05 00:00:00,2015/02/06 00:00:00,66,62.0900001525879,,,,3297.07817002782,251287.371484466
"275","2015",CA,CDF,SHU,"2865",Burn Piles,"10",2014/12/01 00:00:00,2015/02/27 00:00:00,122,117.410003662109,,,,32962.0163105242,475259.608854876
"276","2015",CA,CDF,RRU,"3050",Colorado,"3",2015/05/11 00:00:00,2015/05/27 00:00:00,12,12.4799995422363,,,,1361.51337971299,50521.2662469036
"277","2015",CA,CDF,SLU,"3132",Camp Roberts Burn,"3",2015/05/20 00:00:00,2015/05/20 00:00:00,0,9824.58984375,,,,32470.8459141538,39751300.8087327
"278","2015",CA,CDF,SLU,"3207",Camp SLO Rx Burn,"3",2015/04/01 00:00:00,2015/05/27 00:00:00,266.2,266.230010986328,,,,5231.16976429085,1077430.31290868
"279","2015",CA,PVT,KWC,"3617",Patterson A,"3",2015/10/08 00:00:00,2015/10/08 00:00:00,5.2,5.19000005722046,,,,658.241949692462,20995.1216451066
"280","2015",CA,PVT,KWC,"3618",Lake,"3",2015/10/09 00:00:00,2015/10/09 00:00:00,2.3,2.30999994277954,,,,572.09743532866,9348.03247593957
"281","2015",CA,PVT,KWC,"3632",Karuk Housing,"3",2015/10/09 00:00:00,2015/10/09 00:00:00,28.8,28.8600006103516,,,,1662.524853544,116794.603528345
"282","2015",CA,CDF,AEU,"3101",2015 Spring Exercise,"3",2015/06/06 00:00:00,2015/06/07 00:00:00,58,56.2799987792969,,,,6358.66496101685,227787.469803651
"283","2015",CA,CDF,AEU,"3105",2015 Spring Piles,"10",2015/06/15 00:00:00,2015/06/24 00:00:00,7.3,6.69000005722046,,,,1398.19391293139,27066.2549777743
"284","2015",CA,CDF,NEU,"3186",Beale Training Burn,"3",2015/06/17 00:00:00,2015/06/17 00:00:00,868.86,868.989990234375,,,,7691.98471110596,3517264.16115586
"285","2015",CA,PVT,KWC,"3608",Bonar,"3",2015/10/02 00:00:00,2015/10/02 00:00:00,37.3,37.2799987792969,,,,2050.88360525073,150841.023905471
"286","2015",CA,PVT,KWC,"3612",Beacon Flat,"3",2015/10/06 00:00:00,2015/10/06 00:00:00,24.8,24.7999992370605,,,,1913.56558626523,100389.264379466
"287","2015",CA,PVT,KWC,"3622",Butler C,"3",2015/10/01 00:00:00,2015/10/01 00:00:00,14.9,14.9399995803833,,,,1754.45676682535,60483.895931654
"288","2015",CA,PVT,KWC,"3624",Tshanik,"3",2015/10/06 00:00:00,2015/10/06 00:00:00,90.6,90.6500015258789,,,,3473.41320949053,366902.994079922
"289","2015",CA,PVT,KWC,"3625",Rainbow Mine,"3",2015/10/04 00:00:00,2015/10/04 00:00:00,17.9,17.9300003051758,,,,1792.59413024718,72573.3086008761
"290","2015",CA,PVT,KWC,"3626",Gilkison Lower,"3",2015/10/09 00:00:00,2015/10/09 00:00:00,4.6,4.55999994277954,,,,636.374052321492,18471.270306293
"291","2015",CA,PVT,KWC,"3627",Gilkison Upper,"3",2015/10/09 00:00:00,2015/10/09 00:00:00,3.5,3.46000003814697,,,,670.274276585286,14003.6742763908
"292","2015",CA,PVT,KWC,"3628",Carlyle,"3",2015/10/09 00:00:00,2015/10/09 00:00:00,0.5,0.529999971389771,,,,205.845065545898,2158.85734286815
"293","2015",CA,CDF,SLU,"3745",Lewis 3,"3",2015/11/20 00:00:00,2015/11/21 00:00:00,308,308.029998779297,,,,5111.58648545949,1246615.48255789
"294","2015",CA,CDF,CZU,"2642",highlands fuel reduction,"10",2015/02/02 00:00:00,2015/03/13 00:00:00,5,290.269989013672,,,,10971.6770930598,1174817.23871426
"295","2015",CA,CDF,BTU,"3081",Rabe Burn 2015,"3",2015/05/29 00:00:00,2015/05/29 00:00:00,30,29.3999996185303,,,,2852.28873883768,118991.326124269
"296","2015",CA,CDF,CNR,"3125",Cook Intermediate Firing Operations,"3",2015/06/18 00:00:00,2015/07/18 00:00:00,21.9,21.9099998474121,,,,1229.58073862614,88699.0514352138
"297","2015",CA,CSP,CSP,"3505",Plot A Understory Burn,"3",2015/10/15 00:00:00,2015/10/15 00:00:00,18.86,18.8700008392334,,,,1697.31057382726,76359.213549905
"298","2014",CA,USF,INF,"0200017000", ,"3",2014/11/06 00:00:00,2014/11/06 00:00:00,38,38.1981239318848,,,,2086.00720506675,154582.307218046
"299","2014",CA,USF,INF,"0200018000", ,"3",2014/11/06 00:00:00,2014/11/06 00:00:00,28,27.9538593292236,,,,1821.01769193505,113125.269232679
"300","2014",CA,USF,MNF,"0140022000",ALDER SPRINGS UNIT 14,"3",2014/10/29 00:00:00,2014/10/29 00:00:00,20,69.1566314697266,,,,3398.7793740562,279866.953807613
"301","2014",CA,USF,MNF,"0372903000",HIGH HORSE HIGH VALLEY 1,"3",2014/11/12 00:00:00,2014/11/12 00:00:00,44,44.3799324035645,,,,2214.4616586494,179599.213670151
"302","2014",CA,USF,SRF,FTPAPPAS01,PAPPAS FLAT,"3",2014/10/09 00:00:00,2014/10/09 00:00:00,4.5,4.46653985977173,,,,793.230366557125,18075.4456973634
"303","2014",CA,USF,SRF,FTOSBPRV10,ORLEANS FSC PRIVATE PROP (10),"11",2014/10/15 00:00:00,2014/10/15 00:00:00,120,197.124740600586,,,,14134.2390081602,797735.526275177
"304","2014",CA,USF,PNF,"1090007000", ,"3",2014/11/18 00:00:00,2014/11/18 00:00:00,78,75.9119262695312,,,,2463.50096325595,307204.658648125
"305","2014",CA,USF,PNF,"1090010000", ,"3",2014/10/28 00:00:00,2014/10/28 00:00:00,102,102.406921386719,,,,2687.78287647678,414426.101267441
